,Date,USD (PM)
998,2020-08-21,1924.35
999,2020-08-24,1943.95
1000,2020-08-25,1911.15
1001,2020-08-26,1932.95
1002,2020-08-27,1923.85
1003,2020-08-28,1957.35
1004,2020-09-01,1972.35
1005,2020-09-02,1947.05
1006,2020-09-03,1940.45
1007,2020-09-04,1926.3
1008,2020-09-07,1928.45
1009,2020-09-08,1910.95
1010,2020-09-09,1947.2
1011,2020-09-10,1966.25
1012,2020-09-11,1947.4
1013,2020-09-14,1958.7
1014,2020-09-15,1949.35
1015,2020-09-16,1961.8
1016,2020-09-17,1936.25
1017,2020-09-18,1950.85
1018,2020-09-21,1909.35
1019,2020-09-22,1906.0
1020,2020-09-23,1873.4
1021,2020-09-24,1861.75
1022,2020-09-25,1859.7
1023,2020-09-28,1864.3
1024,2020-09-29,1883.95
1025,2020-09-30,1886.9
1026,2020-10-01,1902.0
1027,2020-10-02,1903.05
1028,2020-10-05,1909.6
1029,2020-10-06,1913.4
1030,2020-10-07,1884.5
1031,2020-10-08,1887.45
1032,2020-10-09,1923.25
1033,2020-10-12,1925.5
1034,2020-10-13,1891.3
1035,2020-10-14,1910.05
1036,2020-10-15,1891.9
1037,2020-10-16,1905.05
1038,2020-10-19,1905.6
1039,2020-10-20,1898.4
1040,2020-10-21,1924.15
1041,2020-10-22,1900.95
1042,2020-10-23,1903.65
1043,2020-10-26,1898.45
1044,2020-10-27,1905.7
1045,2020-10-28,1869.95
1046,2020-10-29,1870.3
1047,2020-10-30,1881.85
1048,2020-11-02,1889.9
1049,2020-11-03,1908.3
1050,2020-11-04,1900.15
1051,2020-11-05,1938.45
1052,2020-11-06,1940.8
1053,2020-11-09,1867.3
1054,2020-11-10,1878.7
1055,2020-11-11,1860.95
1056,2020-11-12,1874.85
1057,2020-11-13,1890.9
1058,2020-11-16,1885.6
1059,2020-11-17,1889.05
1060,2020-11-18,1876.1
1061,2020-11-19,1857.35
1062,2020-11-20,1875.7
1063,2020-11-23,1840.2
1064,2020-11-24,1799.6
1065,2020-11-25,1810.2
1066,2020-11-26,1807.4
1067,2020-11-27,1779.3
1068,2020-11-30,1762.55
1069,2020-12-01,1810.75
1070,2020-12-02,1822.6
1071,2020-12-03,1832.35
1072,2020-12-04,1843.0
1073,2020-12-07,1859.95
1074,2020-12-08,1868.15
1075,2020-12-09,1841.75
1076,2020-12-10,1844.35
1077,2020-12-11,1842.0
1078,2020-12-14,1831.15
1079,2020-12-15,1850.65
1080,2020-12-16,1851.95
1081,2020-12-17,1890.75
1082,2020-12-18,1879.75
1083,2020-12-21,1880.0
1084,2020-12-22,1877.1
1085,2020-12-23,1875.0
1086,2020-12-24,1875.0
1087,2020-12-29,1874.3
1088,2020-12-30,1887.6
1089,2020-12-31,1887.6
1090,2021-01-04,1943.2
1091,2021-01-05,1940.35
1092,2021-01-06,1931.95
1093,2021-01-07,1920.1
1094,2021-01-08,1862.9
1095,2021-01-11,1847.25
1096,2021-01-12,1841.25
1097,2021-01-13,1858.85
1098,2021-01-14,1841.75
1099,2021-01-15,1839.0
1100,2021-01-18,1833.05
1101,2021-01-19,1834.7
1102,2021-01-20,1856.6
1103,2021-01-21,1862.1
1104,2021-01-22,1852.7
1105,2021-01-25,1856.85
1106,2021-01-26,1856.6
1107,2021-01-27,1843.0
1108,2021-01-28,1853.7
1109,2021-01-29,1863.8
1110,2021-02-01,1862.95
1111,2021-02-02,1833.1
1112,2021-02-03,1835.45
1113,2021-02-04,1785.9
1114,2021-02-05,1802.95
1115,2021-02-08,1835.25
1116,2021-02-09,1839.6
1117,2021-02-10,1842.65
1118,2021-02-11,1840.1
1119,2021-02-12,1816.35
1120,2021-02-15,1817.3
1121,2021-02-16,1794.25
1122,2021-02-17,1780.7
1123,2021-02-18,1773.15
1124,2021-02-19,1786.2
1125,2021-02-22,1807.45
1126,2021-02-23,1799.65
1127,2021-02-24,1788.0
1128,2021-02-25,1779.65
1129,2021-02-26,1742.85
1130,2021-03-01,1734.15
1131,2021-03-02,1723.85
1132,2021-03-03,1711.4
1133,2021-03-04,1712.1
1134,2021-03-05,1696.25
1135,2021-03-08,1687.05
1136,2021-03-09,1716.9
1137,2021-03-10,1716.2
1138,2021-03-11,1724.25
1139,2021-03-12,1704.8
1140,2021-03-15,1723.65
1141,2021-03-16,1735.0
1142,2021-03-17,1729.65
1143,2021-03-18,1725.9
1144,2021-03-19,1735.2
1145,2021-03-22,1736.15
1146,2021-03-23,1726.2
1147,2021-03-24,1730.5
1148,2021-03-25,1737.3
1149,2021-03-26,1731.8
1150,2021-03-29,1705.95
1151,2021-03-30,1683.95
1152,2021-03-31,1691.05
1153,2021-04-01,1726.05
1154,2021-04-06,1744.65
1155,2021-04-07,1738.05
1156,2021-04-08,1755.5
1157,2021-04-09,1741.2
1158,2021-04-12,1732.85
1159,2021-04-13,1747.95
1160,2021-04-14,1735.55
1161,2021-04-15,1757.2
1162,2021-04-16,1774.45
1163,2021-04-19,1774.5
1164,2021-04-20,1777.85
1165,2021-04-21,1798.2
1166,2021-04-22,1787.75
1167,2021-04-23,1781.8
1168,2021-04-26,1773.35
1169,2021-04-27,1784.15
1170,2021-04-28,1772.2
1171,2021-04-29,1762.65
1172,2021-04-30,1767.65
1173,2021-05-04,1797.75
1174,2021-05-05,1782.25
1175,2021-05-06,1813.15
1176,2021-05-07,1836.55
1177,2021-05-10,1840.45
1178,2021-05-11,1829.1
1179,2021-05-12,1830.7
1180,2021-05-13,1821.8
1181,2021-05-14,1838.1
1182,2021-05-17,1853.7
1183,2021-05-18,1866.75
1184,2021-05-19,1888.45
1185,2021-05-20,1878.3
1186,2021-05-21,1875.9
1187,2021-05-24,1880.15
1188,2021-05-25,1887.0
1189,2021-05-26,1899.75
1190,2021-05-27,1891.45
1191,2021-05-28,1899.95
1192,2021-06-01,1899.35
1193,2021-06-02,1902.75
1194,2021-06-03,1866.55
1195,2021-06-04,1890.6
1196,2021-06-07,1888.4
1197,2021-06-08,1893.15
1198,2021-06-09,1894.6
1199,2021-06-10,1888.65
1200,2021-06-11,1881.05
1201,2021-06-14,1865.6
1202,2021-06-15,1865.1
1203,2021-06-16,1860.75
1204,2021-06-17,1778.7
1205,2021-06-18,1773.1
1206,2021-06-21,1775.05
1207,2021-06-22,1775.05
1208,2021-06-23,1791.6
1209,2021-06-24,1784.85
1210,2021-06-25,1786.65
1211,2021-06-28,1780.3
1212,2021-06-29,1755.45
1213,2021-06-30,1763.15
1214,2021-07-01,1781.5
1215,2021-07-02,1786.15
1216,2021-07-05,1791.35
1217,2021-07-06,1809.85
1218,2021-07-07,1804.65
1219,2021-07-08,1807.7
1220,2021-07-09,1806.0
1221,2021-07-12,1792.4
1222,2021-07-13,1813.85
1223,2021-07-14,1823.2
1224,2021-07-15,1823.75
1225,2021-07-16,1824.3
1226,2021-07-19,1814.9
1227,2021-07-20,1823.05
1228,2021-07-21,1802.15
1229,2021-07-22,1799.45
1230,2021-07-23,1799.6
1231,2021-07-26,1800.2
1232,2021-07-27,1800.35
1233,2021-07-28,1796.6
1234,2021-07-29,1829.3
1235,2021-07-30,1825.75
1236,2021-08-02,1811.45
1237,2021-08-03,1812.65
1238,2021-08-04,1829.1
1239,2021-08-05,1800.75
1240,2021-08-06,1762.9
1241,2021-08-09,1738.85
1242,2021-08-10,1723.35
1243,2021-08-11,1743.6
1244,2021-08-12,1747.4
1245,2021-08-13,1773.85
1246,2021-08-16,1786.35
1247,2021-08-17,1789.45
1248,2021-08-18,1783.45
1249,2021-08-19,1782.05
1250,2021-08-20,1779.05
1251,2021-08-23,1802.0
1252,2021-08-24,1808.45
1253,2021-08-25,1788.7
1254,2021-08-26,1786.6
1255,2021-08-27,1798.5
1256,2021-08-31,1814.85
1257,2021-09-01,1811.8
1258,2021-09-02,1812.55
1259,2021-09-03,1823.7
1260,2021-09-06,1821.6
1261,2021-09-07,1802.15
1262,2021-09-08,1786.0
1263,2021-09-09,1788.25
1264,2021-09-10,1794.6
